date,close,shares_volume,dollar_volume
2025-07-18,63.869998931884766,1752900,111957721.1277008
2025-07-21,63.529998779296875,1835000,116577547.76000977
2025-07-22,64.91999816894531,1754400,113895644.78759766
2025-07-23,64.43000030517578,1221700,78714131.37283325
2025-07-24,64.77999877929688,1465200,94915654.21142578
2025-07-25,63.56999969482422,1436000,91286519.56176758
2025-07-28,64.22000122070312,1426300,91596987.74108887
2025-07-29,63.90999984741211,1502300,96011992.77076721
2025-07-30,63.560001373291016,2176400,138331986.98883057
2025-07-31,63.4900016784668,1699000,107869512.85171509
2025-08-01,61.5099983215332,3277200,201580566.4993286
2025-08-04,62.41999816894531,997000,62232738.17443848
2025-08-05,61.849998474121094,1060300,65579553.382110596
2025-08-06,62.720001220703125,1358600,85211393.65844727
2025-08-07,63.97999954223633,1933500,123705329.11491394
2025-08-08,63.36000061035156,1303800,82608768.79577637
2025-08-11,64.76000213623047,1391000,90081162.97149658
2025-08-12,65.08999633789062,1184200,77079573.66333008
2025-08-13,66.87000274658203,1956500,130831160.37368774
2025-08-14,64.19000244140625,2391000,153478295.83740234
2025-08-15,63.630001068115234,1080700,68764942.15431213
2025-08-18,63.2599983215332,985600,62349054.345703125
2025-08-19,61.4900016784668,1733900,106617513.91029358
2025-08-20,62.150001525878906,1176400,73113261.79504395
2025-08-21,60.97999954223633,1167500,71194149.46556091
2025-08-22,63.470001220703125,2680000,170099603.27148438
2025-08-25,60.27000045776367,1389500,83745165.63606262
2025-08-26,60.45000076293945,1477000,89284651.12686157
2025-08-27,60.970001220703125,986800,60165197.204589844
2025-08-28,60.900001525878906,1013400,61716061.54632568
2025-08-29,58.869998931884766,1846800,108721114.02740479
2025-09-02,60.2599983215332,1701000,102502257.14492798
2025-09-03,61.04999923706055,1134400,69255119.13452148
2025-09-04,59.720001220703125,1306800,78042097.59521484
2025-09-05,60.709999084472656,1850700,112355995.30563354
2025-09-08,60.97999954223633,1183700,72182025.45814514
2025-09-09,60.56999969482422,1152400,69800867.64831543
2025-09-10,61.810001373291016,1665600,102950738.28735352
2025-09-11,62.29999923706055,1191100,74205529.09126282
2025-09-12,63.599998474121094,1034800,65813278.42102051
2025-09-15,62.72999954223633,1206000,75652379.44793701
2025-09-16,63.56999969482422,876200,55700033.73260498
2025-09-17,62.90999984741211,1930600,121454045.70541382
2025-09-18,63.939998626708984,1538200,98352505.88760376
2025-09-19,62.61000061035156,1484200,92925762.90588379
2025-09-22,61.0,819500,49989500.0
2025-09-23,60.720001220703125,593800,36055536.724853516
2025-09-24,61.709999084472656,606900,37451798.444366455
2025-09-25,59.459999084472656,2459400,146235921.74835205
2025-09-26,59.369998931884766,1240500,73648483.67500305
2025-09-29,62.2400016784668,2183200,135882371.6644287
2025-09-30,62.220001220703125,1257800,78260317.53540039
2025-10-01,63.91999816894531,1706200,109060300.87585449
2025-10-02,65.80000305175781,1539100,101272784.69696045
2025-10-03,66.81999969482422,1953000,130499459.4039917
2025-10-06,68.2699966430664,1857900,126838826.76315308
2025-10-07,66.13999938964844,2662300,176084520.37506104
