date,close,shares_volume,dollar_volume
2025-02-20,27.889999389648438,403600,11256403.75366211
2025-02-21,26.829999923706055,852300,22867208.93497467
2025-02-24,26.600000381469727,627900,16702140.239524841
2025-02-25,24.90999984741211,2138100,53260070.67375183
2025-02-26,23.81999969482422,1807500,43054649.448394775
2025-02-27,23.559999465942383,3078600,72531814.35585022
2025-02-28,23.799999237060547,1366400,32520318.95751953
2025-03-03,24.34000015258789,1007400,24520116.15371704
2025-03-04,24.559999465942383,1067600,26220255.429840088
2025-03-05,25.600000381469727,706100,18076160.269355774
2025-03-06,25.209999084472656,883000,22260429.191589355
2025-03-07,24.600000381469727,585900,14413140.223503113
2025-03-10,22.399999618530273,987300,22115519.62337494
2025-03-11,23.479999542236328,666600,15651767.694854736
2025-03-12,23.450000762939453,657000,15406650.50125122
2025-03-13,22.68000030517578,404900,9183132.123565674
2025-03-14,23.93000030517578,634300,15178799.193572998
2025-03-17,23.920000076293945,526600,12596272.040176392
2025-03-18,23.299999237060547,368100,8576729.719161987
2025-03-19,24.18000030517578,1239500,29971110.37826538
2025-03-20,23.799999237060547,408800,9729439.688110352
2025-03-21,23.75,297900,7075125.0
2025-03-24,24.959999084472656,600600,14990975.450134277
2025-03-25,24.93000030517578,258000,6431940.078735352
2025-03-26,24.469999313354492,468400,11461747.678375244
2025-03-27,24.6299991607666,349500,8608184.706687927
2025-03-28,23.690000534057617,407100,9644199.217414856
2025-03-31,23.309999465942383,1528700,35633996.18358612
2025-04-01,24.040000915527344,670500,16118820.613861084
2025-04-02,24.56999969482422,745400,18314477.772521973
2025-04-03,23.18000030517578,1061000,24593980.323791504
2025-04-04,23.75,1371500,32573125.0
2025-04-07,22.079999923706055,1895300,41848223.855400085
2025-04-08,21.709999084472656,1277200,27728010.830688477
2025-04-09,23.25,1207200,28067400.0
2025-04-10,22.5,886000,19935000.0
2025-04-11,23.709999084472656,825900,19582088.243865967
2025-04-14,24.030000686645508,972500,23369175.667762756
2025-04-15,23.780000686645508,953400,22671852.654647827
2025-04-16,23.8700008392334,532500,12710775.446891785
2025-04-17,24.040000915527344,510800,12279632.467651367
2025-04-21,24.75,1294200,32031450.0
2025-04-22,25.920000076293945,2395900,62101728.18279266
2025-04-23,26.479999542236328,929700,24618455.574417114
2025-04-24,26.489999771118164,686900,18195980.842781067
2025-04-25,26.989999771118164,881600,23794383.798217773
2025-04-28,26.81999969482422,585700,15708473.821258545
2025-04-29,26.979999542236328,502800,13565543.769836426
2025-04-30,26.6299991607666,529500,14100584.555625916
2025-05-01,27.34000015258789,818800,22385992.124938965
2025-05-02,27.450000762939453,463900,12734055.353927612
2025-05-05,26.700000762939453,680200,18161340.518951416
2025-05-06,26.860000610351562,581300,15613718.354797363
2025-05-07,27.209999084472656,411900,11207798.622894287
2025-05-08,28.65999984741211,656800,18823887.899780273
2025-05-09,29.200000762939453,565500,16512600.43144226
2025-05-12,28.81999969482422,616300,17761765.811920166
2025-05-13,29.670000076293945,628300,18641661.047935486
2025-05-14,29.229999542236328,408000,11925839.813232422
2025-05-15,29.209999084472656,546400,15960343.49975586
2025-05-16,29.43000030517578,393700,11586591.120147705
2025-05-19,29.8700008392334,1046700,31264929.8784256
2025-05-20,30.290000915527344,460800,13957632.421875
2025-05-21,30.719999313354492,1142400,35094527.21557617
